,umap_1,umap_2,paul15_clusters,11DC,19Lymph,7MEP,15Mo,3Ery
W31327,-7.9408283,8.706441,14Mo,0.10480942362770161,0.024750450646842566,0.09998299214402843,0.7388022364106025,0.03165492428708937
W31328,6.8419676,4.275044,3Ery,0.00020673825499121183,0.0007848467160580432,0.007457206178957099,0.0005750423233160299,0.9909757429611538
W31329,-8.705162,8.708712,15Mo,0.099869109162894,0.018531873992905276,0.07533896589909439,0.7810204778849079,0.025239812131885076
W31330,-7.921681,8.148488,14Mo,0.12350474233935185,0.027581144446993992,0.10995261891955518,0.7042602462516975,0.03470129273639299
W31331,0.59174377,4.7835345,7MEP,0.011163063954874385,0.06451842168312029,0.6810925596667274,0.022643480293034406,0.22058168887698165
W31332,-4.8534126,9.599878,15Mo,0.08080750143148659,0.04638743239462772,0.1849023154458436,0.6390946337475769,0.04880762811805458
W31333,6.9644694,4.9322586,3Ery,0.00019417007946741552,0.0007671301185668434,0.007264853372518777,0.0005098484908915075,0.991263447470919
W31334,6.899088,5.529348,3Ery,0.00030220063959623174,0.0012206792249927023,0.011561952559265764,0.000766806809643827,0.986147776521814
W31335,-4.004297,7.8145757,13Baso,0.08254746658860258,0.06306081946292466,0.2784109038029882,0.4990372298019161,0.07694300244158689
W31336,-8.7603655,8.858503,15Mo,0.09704740666923219,0.01732874602620857,0.0697221278070547,0.7931773906739397,0.022724594153796553
W31337,8.495904,4.1211276,3Ery,7.3867090082993e-05,0.00029264110724091483,0.0027605521529571386,0.00019222060916385513,0.9966804431367798
W31338,-8.377621,9.016525,15Mo,0.0871455809395285,0.01843593080456923,0.07452240637275993,0.7959600568610333,0.023936230140951437
W31339,-7.7679543,7.448685,13Baso,0.16507753770119024,0.028522232271039012,0.1117127772333852,0.6601204548284455,0.034567040499940305
W31340,5.5335836,3.9626744,3Ery,0.0007395981530131631,0.002464757240435359,0.023469381137210223,0.0023757847495368767,0.970949949433325
W31341,-6.448397,9.6318655,15Mo,0.07644002825149689,0.028097085961474838,0.11447257784745779,0.7490158480436385,0.0319742292496037
W31342,-8.047958,10.243289,15Mo,0.021737034530362517,0.006446148725340351,0.02659987603428573,0.9372952492191063,0.007921708305313817
W31343,-9.1610985,7.7366304,13Baso,0.17592976755199483,0.022856313945351314,0.09071245943701213,0.681318100446928,0.02918365867118593
W31344,-3.0457592,4.5507903,19Lymph,0.0,1.0,0.0,0.0,0.0
W31345,6.2928877,4.1796255,4Ery,0.00031334269691571766,0.0011872765240602443,0.01133767578022849,0.0008819786220855278,0.9862792602500126
W31346,6.911158,4.6481895,3Ery,0.0002098883409627121,0.0008042148133512972,0.00762826295871545,0.0005761982899303832,0.9907809174942841
W31347,-6.338546,7.8014836,14Mo,0.12882039861871872,0.04089357003705475,0.16050092841543398,0.6215263398223065,0.04825852911519149
W31348,7.2015305,5.252429,4Ery,0.00020735707263427907,0.0008199954297713566,0.007766919151127535,0.0005443344911956764,0.9906608449211004
W31349,3.1149566,5.319823,6Ery,0.007694485642747149,0.026465027706817888,0.2568901842043154,0.023705807913869135,0.6852435978826171
W31350,-8.196431,11.014519,16Neu,0.0,0.0,0.0,1.0,0.0
W31351,-8.600605,7.9374843,14Mo,0.14506393192523703,0.024892580283594902,0.09851485599944422,0.7004444239367709,0.031084398552758852
W31353,8.578993,5.888066,3Ery,0.00014586237328928747,0.0005872168676245512,0.005528148149341316,0.000369497654917356,0.9933686940385582
W31354,-1.7574196,6.2755327,17Neu,0.030143393469681014,0.11317857089492613,0.6186136768400586,0.13015656020701927,0.10790802560975096
W31355,-7.533683,8.556509,15Mo,0.11550914555896748,0.026567247686125967,0.10546231332283623,0.7203418170013439,0.03211941283601168
W31356,5.5798154,5.119098,4Ery,0.0006679764508598597,0.002641460679561143,0.025212008218987322,0.0017938924357674567,0.9696841204154557
W31357,8.085135,3.6755073,3Ery,5.9573685407863326e-05,0.00023045482400298845,0.002175800133916764,0.00016060224231452758,0.997373361757875
W31358,2.8152795,5.273638,6Ery,0.00792039565397368,0.030730225832973343,0.3086368801268888,0.022223135809834555,0.6304883036863568
W31359,-6.5830073,8.325587,14Mo,0.1242579022264378,0.03633858823192252,0.14401796719518628,0.6525765282478438,0.042808799815574713
W31360,6.989852,2.775784,3Ery,9.154867991399842e-05,0.0002861508759121835,0.0027165306784421995,0.00032054182780439185,0.996585074863819
W31361,-5.2915115,9.522899,16Neu,0.08745219273122261,0.03728906755674271,0.14771189620619504,0.6885007152710958,0.0390456678705512
W31362,-7.653389,7.628838,14Mo,0.17783807561690898,0.028829814971689426,0.11308009287625753,0.645553207155701,0.03469885733656726
W31363,-6.972907,10.306787,15Mo,0.056540193097147,0.02121503091688943,0.08775276244359803,0.8100523810606813,0.02443944425174715
W31364,1.4155152,5.615716,7MEP,0.010763001537395641,0.04379882693431802,0.563637549625709,0.029610676271279588,0.3521889747121853
W31365,-5.7703314,6.4553156,13Baso,0.13519524534372712,0.05000611536062997,0.18982521496971635,0.566112592228171,0.058860546447017534
W31366,-5.4871144,9.669698,15Mo,0.07378067376258443,0.03889044751509108,0.17001665215830383,0.6710504105527105,0.046261521433689
W31367,-8.116472,7.343806,14Mo,0.185618053935202,0.027407930604217926,0.1074108981296517,0.6462153335975551,0.033347930828347444
W31368,8.260337,3.7752762,3Ery,7.389634062582084e-05,0.0002903150075245514,0.002743328245729945,0.00019518306685240437,0.9966970391082227
W31369,6.724791,6.603598,2Ery,0.0004024449774408709,0.0017016942740667768,0.01575263311570045,0.0009169820619324494,0.9812255071660012
W31370,7.8743534,5.2301164,2Ery,0.00013411211076181013,0.0005359317401379903,0.005051804356570497,0.0003438299020733946,0.9939338076683131
W31371,-7.7596703,8.704549,14Mo,0.09767788410393502,0.02724813320754666,0.11496222646779837,0.7225265695452878,0.03758522938154872
W31372,8.77646,5.6463284,2Ery,0.00012926152755630046,0.0005223574304456412,0.004905037728399881,0.0003227867085346315,0.9941200258851083
W31373,-7.8944435,8.518277,13Baso,0.09094180555125506,0.034182990504893825,0.1564041200834795,0.6588879667212585,0.059583195251369
W31374,7.890264,5.3823185,2Ery,0.00016095565519893903,0.0006406594660331569,0.0060485095061884025,0.0004163309097599613,0.9927329817460274
W31375,6.8760977,3.816393,3Ery,0.0002037560577711403,0.0007235400614138762,0.006858534714563502,0.0006124757514467692,0.9916012704261017
W31376,-4.0952134,6.279497,13Baso,0.08220586295605432,0.06779735019431674,0.33116582306531184,0.38704897006893835,0.13178134065180638
W31377,-0.9456432,5.954358,12Baso,0.026236116558999614,0.08648411344221808,0.6485965202973667,0.07769623296294573,0.16098602550795624
W31378,6.979105,6.4758935,2Ery,0.0002133392120509827,0.0008644645646991721,0.008136695253493946,0.0005348830145027484,0.9902498977129552
W31379,-3.4583957,6.073271,10GMP,0.07619212701568445,0.08514443627452487,0.4030384034219102,0.3166720181605384,0.1189522052703728
W31380,5.0816374,5.9284935,5Ery,0.0011892129870230788,0.004695835718288448,0.04490325004198919,0.0031971843485874007,0.9460138389271434
W31381,-6.3558574,6.962519,13Baso,0.1668739689773797,0.03933174132114404,0.14773810772255871,0.6018201744443261,0.044235972465401514
W31382,6.7633624,4.344008,3Ery,0.0002076987797209169,0.0007911929874173232,0.007516352920145621,0.0005752288677790938,0.9909090680329498
W31383,-3.1539729,6.0628285,9GMP,0.07870228146362637,0.10065094521952136,0.4639140630334296,0.24982947748957218,0.10690245214144045
W31386,-7.1394296,10.193412,15Mo,0.051434081619708055,0.018041708686861967,0.07426026881448271,0.8352672128695564,0.020996536144647783
W31387,7.8500056,5.841158,2Ery,0.00016558624712087233,0.0006670953704031274,0.0062779143644426045,0.00041858289440897773,0.9924701763508399
W31388,-2.6111088,6.18266,10GMP,0.06887995956154837,0.11332263980897796,0.5367576458537031,0.17244277605794495,0.10859588366411947
W31389,5.9752893,5.1990595,5Ery,0.00039371684804316776,0.0015220494280533206,0.014511065525367725,0.0010762182651821637,0.9824963753704055
W31390,5.429587,5.4055696,5Ery,0.000759085224715844,0.0029170343560265734,0.028278784834462146,0.0021235537044337056,0.9659209198968131
W31391,7.814388,7.0397205,2Ery,0.00018872649052200003,0.000767949845537601,0.007210499565002652,0.0004677197483549793,0.9913643824959179
W31392,-4.487215,7.6164355,14Mo,0.1117872804724663,0.05912009625743227,0.23497070213408802,0.5296942327009901,0.06442718576715326
W31393,-4.714574,7.1082683,13Baso,0.12195793896790293,0.07652435403942956,0.24520546953125086,0.4846821858178574,0.0716295020507292
W31394,7.651481,6.378571,2Ery,0.00018410080166959752,0.0007475297907028568,0.007030417243738057,0.00045902010568020404,0.9915782868168598
W31395,-7.2779546,7.6242185,14Mo,0.13022943261359068,0.031525030638473825,0.1243173497998037,0.6751540530924542,0.038774138554625234
W31396,-6.0194345,10.520669,16Neu,0.05895633206474384,0.02490665898058847,0.10291565597834734,0.785590088863186,0.027630873782780705
W31397,-1.4923825,5.314934,12Baso,0.026500343253700168,0.16499640632749876,0.6465111138262273,0.061188731673167185,0.10080303831514542
W31398,-6.192528,7.805163,14Mo,0.13852629713595768,0.037466685910674,0.14513701017784328,0.6359966576478446,0.04287317381900597
W31399,-4.5750947,7.823456,14Mo,0.17717699862209746,0.06565911894756488,0.2186663900564477,0.48166561244428774,0.05683143268670801
W31401,7.6268115,5.6295495,3Ery,0.0001746114025411626,0.0006980815250452053,0.0065838152956299205,0.0004479064006553678,0.9920949794560383
W31402,-5.198767,7.811311,14Mo,0.1292162498389989,0.050109961070966,0.18436983812169172,0.5823816633163329,0.053921948979291465
W31403,-5.94453,6.2227473,13Baso,0.13808551271132524,0.048123939585944936,0.17974664507897245,0.575961779147782,0.05808192337486036
W31405,-3.2695227,7.0727835,12Baso,0.0746626893813483,0.08784952360020874,0.4303468912840989,0.2931422460987055,0.11399789261649973
W31406,4.9724784,5.721441,5Ery,0.0011539816124258855,0.0045054644488596056,0.043298658638617316,0.003165398456516404,0.9478758342026867
W31407,-1.2318679,5.4429812,10GMP,0.026625756431108104,0.08857569862914268,0.7264651264090725,0.04930252348269734,0.10903010208343099
W31409,-4.5576987,7.719601,14Mo,0.12538907100276767,0.05783522105908533,0.20945217758405135,0.5497414560122154,0.05758169438873846
W31410,5.1754208,5.1388083,4Ery,0.0008871383363348215,0.0034084472818710927,0.03286246642181372,0.0025033000486831504,0.960338055166012
W31411,-5.823014,9.355245,15Mo,0.10770294438462974,0.03503297242785279,0.137930375072051,0.6805977560141843,0.038735591508898694
W31412,-4.9332056,2.5259058,11DC,1.0,0.0,0.0,0.0,0.0
W31413,6.7080193,3.2447116,3Ery,0.00015409707509876042,0.0005150505836445896,0.004883580974435714,0.0004950632991355657,0.993951946692443
W31414,6.4409733,4.4141755,4Ery,0.000293260166059198,0.0011256110404092435,0.010697187819620212,0.0008092803150225724,0.9870741085951761
W31415,4.500155,5.657457,4Ery,0.0025014427319491623,0.00999469169214641,0.0968496097963482,0.00671902602688525,0.8839344989255971
W31416,6.1840596,4.7605243,4Ery,0.0002665354751948193,0.001025410074491301,0.00975273032082549,0.0007315916229112458,0.9882231829956258
W31418,7.0687366,5.5492635,4Ery,0.00021019368030318345,0.0008410731694546235,0.007936111855397382,0.0005392809040126607,0.9904727118813843
W31419,4.699251,6.2007957,5Ery,0.0018917581318201122,0.007905537439489596,0.07469928919957634,0.004460520662569147,0.9110421628736732
W31420,8.281961,7.349485,1Ery,0.00017827126650575952,0.0007257974323687123,0.00681318029606475,0.0004412754297537812,0.9918407250359618
W31421,-7.4257913,11.282601,16Neu,0.03108231858249808,0.012058888048286462,0.049586357116200505,0.8937301399766417,0.013542135147676129
W31422,-6.9306316,8.244937,14Mo,0.1419627050205695,0.03181722365377413,0.1246366691010179,0.6644030226950725,0.03718026551132178
W31423,7.8535748,6.5189466,2Ery,0.00017764591517389254,0.0007172103099955999,0.006749778994534185,0.0004478856429857594,0.9919067944726808
W31424,5.342258,4.933967,5Ery,0.0006281910065849656,0.0022817026021878105,0.02187772899131402,0.0018590855278557026,0.9733527234279431
W31425,-5.858436,10.392793,15Mo,0.06196687746395089,0.02704963659759302,0.11166100095991993,0.7694485996909648,0.029873571228906257
W31426,5.586513,4.312015,5Ery,0.0008009496877502695,0.0026245145515517423,0.02499997731793461,0.0026146614151962714,0.9689593148887162
W31427,5.604319,6.7775655,2Ery,0.00038942490565783646,0.001588476212957726,0.015085475502040552,0.0009862221628539544,0.9819497207428441
W31428,5.4530535,5.4278383,5Ery,0.0006586427377997112,0.0025955063950975276,0.024786161909051942,0.0017563291332691098,0.9702027054321793
W31429,7.656668,7.547634,1Ery,0.00021616544282092445,0.0008916830046065332,0.008319548993701732,0.0005202655606084261,0.9900515475025247
W31430,-0.23478436,4.8183103,7MEP,0.0,0.0,1.0,0.0,0.0
W31431,5.8470984,6.9946647,2Ery,0.0005676222863656773,0.0024192454478747876,0.022396766295176753,0.001255219265285399,0.9733603827099673
W31432,-5.8723903,9.189902,14Mo,0.10286124691177553,0.035618734555461704,0.142309113378121,0.6791451724548203,0.04006550102236698
W31433,-0.73451906,5.6766324,10GMP,0.02305264414081276,0.0822787117020057,0.6711882605387489,0.0597872056828214,0.1636918693495329
W31434,6.406768,6.2932734,2Ery,0.0003353070145526235,0.0013727814694875799,0.012893474613359686,0.0008258347572607979,0.9845719013296146
W31436,-5.6719136,8.462145,14Mo,0.13233525289344947,0.04067110262719684,0.15581154228550223,0.6267283235751977,0.04445347283304447
W31437,2.0788536,5.2496305,6Ery,0.01016531552467685,0.046793050493441395,0.4727170814065226,0.02381948375791247,0.4465041819738522
W31439,-0.9116752,7.3744245,9GMP,0.040675606611530864,0.06154945274454665,0.42621848996284745,0.18854627288794265,0.2830084177358316
W31440,8.7987585,3.2216895,3Ery,0.0,0.0,0.0,0.0,1.0
W31441,6.001687,6.7201495,2Ery,0.0006109351725914131,0.00258845969273819,0.024012243119693914,0.001365475809953036,0.9714221416370334
W31442,6.2287307,6.051025,3Ery,0.00041282117156391743,0.0016783687192252106,0.015902719449806427,0.0010458220110502877,0.9809595908040669
W31443,-0.6710484,5.303244,12Baso,0.0,0.0,1.0,0.0,0.0
W31444,5.7117167,6.6246166,2Ery,0.0004664444890008307,0.0019057755497640892,0.017988850902129875,0.0011631777856839869,0.9784750108163418
W31445,-1.4501141,5.430197,18Eos,0.03999174478809499,0.17254487344105837,0.625959228557176,0.051922349925628226,0.1095810811852526
W31446,5.889288,5.657797,5Ery,0.0005180279363308779,0.0020586565028555557,0.019657966360635024,0.0013598048886662444,0.9764049096478399
W31447,5.719186,5.786039,3Ery,0.0010365826086675546,0.004268874521035935,0.04129488238433444,0.0025933869623660927,0.9508056576944373
W31448,-6.586682,8.630167,15Mo,0.10863510389070646,0.029277644764645776,0.11512497740436592,0.7135123997987246,0.03344976040310395
W31451,-3.6090326,7.149794,14Mo,0.08609965917509513,0.08816178559085454,0.4033786143381532,0.3234307306367949,0.09892823275739794
W31452,8.083237,6.5734243,2Ery,0.00017311812494234205,0.0007000558477559863,0.006585234504430808,0.00043482040080379644,0.9921060859770284
W31453,2.2130961,5.0416365,6Ery,0.010957435692473793,0.0628656727647901,0.393517522517229,0.02802743871432392,0.5046309850424924
W31454,-4.347417,8.810299,14Mo,0.1191380502236876,0.05773766874267858,0.22844881377805232,0.5352749097451953,0.05939995586763579
W31455,7.703478,7.6186657,2Ery,0.00021084184921250318,0.0008625785697702384,0.008091485375772731,0.0005171120155057769,0.9903171971096205
W31456,5.170271,5.760442,5Ery,0.0009714581185889226,0.0038580329677968595,0.03681592347343391,0.002569130010737921,0.9557847906540979
W31457,-1.4098593,5.19944,12Baso,0.019444817284323474,0.13053000651629434,0.6897277826103079,0.06559054377292524,0.09470665034429424
W31458,-0.16955502,5.3441577,7MEP,0.0,0.0,1.0,0.0,0.0
W31459,-1.7599375,6.199442,17Neu,0.03093957953822183,0.11621872911004351,0.6171388184229403,0.12832855459342105,0.1073744724346559
W31460,-5.2371902,8.984008,14Mo,0.11821374713620086,0.04091861576846964,0.1582328928220102,0.638767199147477,0.043867137801926866
W31461,5.757348,6.766873,2Ery,0.0005563660476105873,0.002294314349983374,0.021694480068571692,0.0013716905999997843,0.9740824108034006
W31462,4.6271486,6.3908267,5Ery,0.0016272374057482533,0.006653474115243205,0.06412829132056107,0.00417614086662906,0.9234141257683119
W31463,6.751166,7.5674233,2Ery,0.00024859516300663163,0.0010180444047346384,0.009588096171355233,0.000614158670970911,0.9885303643528484
W31464,-6.116191,7.3348403,14Mo,0.1699556335417255,0.038903565942050536,0.14661145476316403,0.6018199899564166,0.04270931180096001
W31465,-4.386809,7.9912353,13Baso,0.13273418305297316,0.06749315877256477,0.240572158361591,0.4972976030483364,0.061902346737795745
W31466,-7.7271104,8.445296,15Mo,0.12048480273647234,0.025389669489536925,0.10065678334264655,0.7229484413809308,0.03052032795554286
W31467,7.2437153,6.008056,2Ery,0.00021801623282116276,0.0008739588653024953,0.00824153523362352,0.0005565817524257387,0.9901092291959877
W31468,-4.8852544,6.874078,13Baso,0.11330438730093581,0.0621016563435388,0.2428552299289692,0.5058843802463802,0.07585383813786671
W31469,-6.728712,10.907471,16Neu,0.0489872915125644,0.01988643468383905,0.08212626209963113,0.8267159473949501,0.02228371827357133
W31470,7.469227,5.5826964,5Ery,0.00018571673106427655,0.0007425071984671535,0.007006386728154774,0.0004763204240733004,0.9915884828568053
